Table S7E. Region-level continuous HSF relative-score metrics for the revised comparison universe.								
								
Region ID	Region class	Chromosome	Start	End	Width (bp)	Maximum HSF relative PWM score	Mean top-five HSF relative PWM score	Median per-model maximum HSF score
BG_LTR_like_09217	Strict non-ONSEN TE background	Chr3	14985206	14986928	1723	0.925362625658487	0.910361665085936	0.843707976721948
BG_LTR_like_09220	Strict non-ONSEN TE background	Chr3	15002511	15003066	556	0.868072422848342	0.832649631150138	0.775504586618739
BG_LTR_like_09221	Strict non-ONSEN TE background	Chr3	15003067	15004901	1835	0.892634135740878	0.888308053699735	0.875863708254228
BG_LTR_like_09222	Strict non-ONSEN TE background	Chr3	15005151	15005459	309	0.889299677309481	0.873416384742954	0.786035720204327
BG_LTR_like_09229	Strict non-ONSEN TE background	Chr3	15098793	15099111	319	0.876965271943466	0.842484460254681	0.811987502167667
BG_LTR_like_09230	Strict non-ONSEN TE background	Chr3	15099112	15099957	846	0.923633119535993	0.872763870750895	0.830014982299535
BG_LTR_like_09231	Strict non-ONSEN TE background	Chr3	15117515	15117896	382	0.862711383097204	0.848560337566318	0.813827834694746
BG_LTR_like_09232	Strict non-ONSEN TE background	Chr3	15118031	15118449	419	0.773808057654485	0.765401768742778	0.744578905071098
BG_LTR_like_09233	Strict non-ONSEN TE background	Chr3	15129713	15130875	1163	0.997057323853935	0.984546913292977	0.925058064874931
BG_LTR_like_09234	Strict non-ONSEN TE background	Chr3	15136332	15137461	1130	0.894990544126474	0.874526392362408	0.821761178975033
BG_LTR_like_09241	Strict non-ONSEN TE background	Chr3	15186814	15187042	229	0.817679708727523	0.810600726030311	0.766184970588842
BG_LTR_like_09244	Strict non-ONSEN TE background	Chr3	15205490	15205824	335	0.889299677309481	0.870748029989783	0.84211629486793
BG_LTR_like_09245	Strict non-ONSEN TE background	Chr3	15206649	15207059	411	0.889299677309481	0.878569204354606	0.857583603570664
BG_LTR_like_09246	Strict non-ONSEN TE background	Chr3	15217646	15217855	210	0.903208981207187	0.899435168536068	0.854463378122144
BG_LTR_like_09249	Strict non-ONSEN TE background	Chr3	15250439	15250952	514	0.920690443389928	0.897743097713978	0.859680473224607
BG_LTR_like_09250	Strict non-ONSEN TE background	Chr3	15298688	15298922	235	0.84382879837721	0.824202742547326	0.802432588179919
BG_LTR_like_09251	Strict non-ONSEN TE background	Chr3	15298931	15299628	698	0.88656325891854	0.857647191252343	0.832121765991658
BG_LTR_like_09256	Strict non-ONSEN TE background	Chr3	15312683	15313410	728	0.892542292485335	0.877908210054807	0.858394294494586
BG_LTR_like_09257	Strict non-ONSEN TE background	Chr3	15314815	15315966	1152	0.892351665316562	0.881276235079973	0.816558157636935
BG_LTR_like_09258	Strict non-ONSEN TE background	Chr3	15333930	15334569	640	0.967816266301297	0.945287365374174	0.921178197030394
BG_LTR_like_09259	Strict non-ONSEN TE background	Chr3	15352845	15353060	216	0.908452927585686	0.893230994174021	0.869272260263831
BG_LTR_like_09262	Strict non-ONSEN TE background	Chr3	15390502	15391219	718	0.880573354816919	0.874410070535706	0.830292667414379
BG_LTR_like_09263	Strict non-ONSEN TE background	Chr3	15394489	15394907	419	0.830232245698424	0.814194098237033	0.793852002540797
BG_LTR_like_09270	Strict non-ONSEN TE background	Chr3	15410361	15410693	333	0.894301347793422	0.875007598917753	0.815985987998851
BG_LTR_like_09271	Strict non-ONSEN TE background	Chr3	15411834	15412163	330	0.869666124662704	0.851785196724432	0.800965837584931
BG_LTR_like_09272	Strict non-ONSEN TE background	Chr3	15416733	15417059	327	0.882597353525617	0.843724324695974	0.806291723171084
BG_LTR_like_09273	Strict non-ONSEN TE background	Chr3	15418212	15418446	235	0.835935206264934	0.806695012495219	0.79334401634283
BG_LTR_like_09274	Strict non-ONSEN TE background	Chr3	15419533	15419855	323	0.869666124662704	0.852424885079741	0.800965837584931
BG_LTR_like_09284	Strict non-ONSEN TE background	Chr3	15470922	15472582	1661	0.923633119535993	0.909029661232543	0.859188810368293
BG_LTR_like_09298	Strict non-ONSEN TE background	Chr3	15593733	15593941	209	0.877148587339202	0.832392843090049	0.787854591263257
BG_LTR_like_09301	Strict non-ONSEN TE background	Chr3	15627976	15629280	1305	0.961845487057053	0.921599942284512	0.875820608328679
BG_LTR_like_09302	Strict non-ONSEN TE background	Chr3	15650342	15650778	437	0.90673664433885	0.869656956504679	0.836614090894615
BG_LTR_like_09303	Strict non-ONSEN TE background	Chr3	15672948	15674862	1915	0.868783708025195	0.856518295372521	0.842101824269685
BG_LTR_like_09306	Strict non-ONSEN TE background	Chr3	15710590	15711475	886	0.930146493599341	0.921711217476379	0.905028274483987
BG_LTR_like_09310	Strict non-ONSEN TE background	Chr3	15788941	15789187	247	0.914982098538431	0.874072812070306	0.816558157636935
BG_LTR_like_09311	Strict non-ONSEN TE background	Chr3	15813075	15814056	982	0.859124888290525	0.85549079102717	0.830881035520211
BG_LTR_like_09316	Strict non-ONSEN TE background	Chr3	15830091	15831297	1207	0.908452927585686	0.906244964477153	0.877132647393633
BG_LTR_like_09317	Strict non-ONSEN TE background	Chr3	15834278	15834506	229	0.864037173044637	0.809368275758651	0.743932060653486
BG_LTR_like_09318	Strict non-ONSEN TE background	Chr3	15857079	15858622	1544	0.889457481291927	0.879937568090107	0.863691885983401
BG_LTR_like_09321	Strict non-ONSEN TE background	Chr3	15958444	15959799	1356	1	0.950453731316857	0.926076476758372
BG_LTR_like_09326	Strict non-ONSEN TE background	Chr3	15996352	15996947	596	0.819364624482873	0.812164556953994	0.797079036467785
BG_LTR_like_09327	Strict non-ONSEN TE background	Chr3	15998598	16000147	1550	0.894357236270867	0.885128145631111	0.841054759554201
BG_LTR_like_09330	Strict non-ONSEN TE background	Chr3	16078964	16079586	623	0.915952518386825	0.894921414902397	0.852015400016843
BG_LTR_like_09337	Strict non-ONSEN TE background	Chr3	16161771	16162031	261	0.81587547299154	0.806431009925312	0.756218718809175
BG_LTR_like_09338	Strict non-ONSEN TE background	Chr3	16162032	16162502	471	0.894301347793422	0.883584291690828	0.818604305274876
BG_LTR_like_09369	Strict non-ONSEN TE background	Chr3	16396171	16396651	481	1	0.917982216444129	0.879094777802408
BG_LTR_like_09370	Strict non-ONSEN TE background	Chr3	16437073	16437305	233	0.854482090418923	0.801060945047247	0.755663711969215
BG_LTR_like_09371	Strict non-ONSEN TE background	Chr3	16437456	16438632	1177	0.908452927585686	0.905826982383305	0.85937309308986
BG_LTR_like_09394	Strict non-ONSEN TE background	Chr3	16501854	16502250	397	0.83997163801432	0.799881904803997	0.732829058511673
BG_LTR_like_09395	Strict non-ONSEN TE background	Chr3	16502393	16502941	549	0.925362625658487	0.887071902322815	0.816215250139982
BG_LTR_like_09442	Strict non-ONSEN TE background	Chr3	16975975	16976198	224	0.906614214321015	0.850410583651431	0.800012047021128
BG_LTR_like_09443	Strict non-ONSEN TE background	Chr3	17000345	17000635	291	0.935303530385856	0.909656723118002	0.838282525432145
BG_LTR_like_09450	Strict non-ONSEN TE background	Chr3	17067427	17067664	238	0.790167413525118	0.768592219918571	0.740986975063924
BG_LTR_like_09453	Strict non-ONSEN TE background	Chr3	17067682	17068707	1026	0.892242353455546	0.875043485078388	0.81566875513012
BG_LTR_like_09454	Strict non-ONSEN TE background	Chr3	17081172	17081475	304	0.911395603731751	0.866993442827142	0.813620757606104
BG_LTR_like_09479	Strict non-ONSEN TE background	Chr3	17205704	17205980	277	0.846621481003856	0.813307345068989	0.798836764042413
BG_LTR_like_09486	Strict non-ONSEN TE background	Chr3	17226020	17227205	1186	0.997057323853935	0.984546913292977	0.916553290621668
BG_LTR_like_09489	Strict non-ONSEN TE background	Chr3	17421065	17421397	333	0.871362404094767	0.850696026960569	0.807376534320626
BG_LTR_like_09490	Strict non-ONSEN TE background	Chr3	17640547	17641085	539	0.900294865106157	0.876206302380299	0.802276191148862
BG_LTR_like_09520	Strict non-ONSEN TE background	Chr3	17914131	17914576	446	0.856487351505556	0.840364609961848	0.800356672907929
BG_LTR_like_09530	Strict non-ONSEN TE background	Chr3	17984181	17985366	1186	0.912336657185325	0.903684443920429	0.875681729083487
BG_LTR_like_09531	Strict non-ONSEN TE background	Chr3	17984422	17984975	554	0.912336657185325	0.902501036024568	0.86453478496957
BG_LTR_like_09566	Strict non-ONSEN TE background	Chr3	18195992	18196394	403	0.850972604722257	0.84633840956527	0.830718682294261
BG_LTR_like_09599	Strict non-ONSEN TE background	Chr3	18266402	18266966	565	0.892351665316562	0.886362928704224	0.868398555044811
BG_LTR_like_09600	Strict non-ONSEN TE background	Chr3	18459993	18460664	672	0.889299677309481	0.877765078840836	0.844678244715198
BG_LTR_like_09603	Strict non-ONSEN TE background	Chr3	18508418	18508861	444	0.818637709486812	0.806101369296378	0.747981083133632
BG_LTR_like_09616	Strict non-ONSEN TE background	Chr3	18830891	18831092	202	0.862161290850588	0.809948206384422	0.762906245514078
BG_LTR_like_09623	Strict non-ONSEN TE background	Chr3	18864262	18864638	377	0.883650061500741	0.8731002835932	0.80939767953813
BG_LTR_like_09624	Strict non-ONSEN TE background	Chr3	18864639	18865407	769	0.904136570872775	0.864859212851937	0.834872259700172
BG_LTR_like_09716	Strict non-ONSEN TE background	Chr3	19478204	19478683	480	0.864941385721441	0.827066624366759	0.792994478792129
BG_LTR_like_09717	Strict non-ONSEN TE background	Chr3	19482031	19482267	237	0.854336756786045	0.836418012959786	0.778062179159036
BG_LTR_like_09720	Strict non-ONSEN TE background	Chr3	19533925	19534234	310	0.892351665316562	0.870109790278378	0.848415608643647
BG_LTR_like_09721	Strict non-ONSEN TE background	Chr3	19544458	19544960	503	0.947729284558774	0.894276425233123	0.785554391822765
BG_LTR_like_09722	Strict non-ONSEN TE background	Chr3	19544961	19545246	286	0.841645555801249	0.827405310690423	0.781756148741341
BG_LTR_like_09789	Strict non-ONSEN TE background	Chr3	20422382	20422738	357	0.925362625658487	0.90947394501003	0.871533142864545
BG_LTR_like_09790	Strict non-ONSEN TE background	Chr3	20504024	20505461	1438	0.925362625658487	0.919859211590939	0.892535784425783
BG_LTR_like_09814	Strict non-ONSEN TE background	Chr3	20752094	20752316	223	0.776365259444486	0.76792449852334	0.737539162158416
BG_LTR_like_09834	Strict non-ONSEN TE background	Chr3	20849023	20849225	203	0.978131699864756	0.946735142536655	0.840966475972826
BG_LTR_like_09835	Strict non-ONSEN TE background	Chr3	20874243	20874649	407	0.918839519473981	0.905079612927896	0.871303541332383
BG_LTR_like_09876	Strict non-ONSEN TE background	Chr3	21391655	21391934	280	0.889457481291927	0.859412344867663	0.824527273406466
BG_LTR_like_09925	Strict non-ONSEN TE background	Chr3	21765879	21766823	945	0.923633119535993	0.917159503175531	0.870386614146973
BG_LTR_like_09936	Strict non-ONSEN TE background	Chr3	22076420	22076835	416	0.908452927585686	0.894540787465643	0.876199112438679
BG_LTR_like_09942	Strict non-ONSEN TE background	Chr3	22384112	22385643	1532	0.914982098538431	0.898327162177623	0.854994110314789
BG_LTR_like_09959	Strict non-ONSEN TE background	Chr3	22541539	22542618	1080	0.923633119535993	0.896858762778444	0.857263865394963
BG_LTR_like_09960	Strict non-ONSEN TE background	Chr3	22547842	22548415	574	0.872679811912855	0.85834759647813	0.827969943528075
BG_LTR_like_09961	Strict non-ONSEN TE background	Chr3	22564327	22564591	265	0.920740856610377	0.846749884243774	0.797386301360801
BG_LTR_like_10193	Strict non-ONSEN TE background	Chr4	274130	274347	218	0.811427194456705	0.777463536465796	0.755166620862826
BG_LTR_like_10300	Strict non-ONSEN TE background	Chr4	660810	661698	889	0.894357236270867	0.888837330939147	0.873024931145684
BG_LTR_like_10377	Strict non-ONSEN TE background	Chr4	1094792	1095217	426	0.897719034961282	0.859816123756605	0.830437418547053
BG_LTR_like_10401	Strict non-ONSEN TE background	Chr4	1341309	1341764	456	0.872556259205417	0.862446004912358	0.843750052881012
BG_LTR_like_10402	Strict non-ONSEN TE background	Chr4	1399602	1400315	714	0.978131699864756	0.950477690222722	0.902468876916698
BG_LTR_like_10413	Strict non-ONSEN TE background	Chr4	1565686	1567408	1723	0.957552433785568	0.919368207794599	0.867575904256453
BG_LTR_like_10416	Strict non-ONSEN TE background	Chr4	1610436	1611121	686	0.892575493062983	0.885819123556658	0.855859063295981
BG_LTR_like_10419	Strict non-ONSEN TE background	Chr4	1742385	1743785	1401	0.934310940015733	0.913395956603515	0.880212044082452
BG_LTR_like_10420	Strict non-ONSEN TE background	Chr4	1754083	1754357	275	0.814247349957798	0.800199040397831	0.772914738582947
BG_LTR_like_10423	Strict non-ONSEN TE background	Chr4	1763889	1765667	1779	0.906780813378805	0.889671850433544	0.828360423565034
BG_LTR_like_10424	Strict non-ONSEN TE background	Chr4	1767611	1768501	891	0.892242353455546	0.876091892191815	0.81552281512593
BG_LTR_like_10425	Strict non-ONSEN TE background	Chr4	1768502	1770033	1532	1	0.949898455572461	0.884436453973673
BG_LTR_like_10432	Strict non-ONSEN TE background	Chr4	1795814	1796057	244	0.803637957187297	0.776648373935776	0.758380314873867
BG_LTR_like_10435	Strict non-ONSEN TE background	Chr4	1814107	1814779	673	0.947729284558774	0.908849090577525	0.834031261860309
BG_LTR_like_10436	Strict non-ONSEN TE background	Chr4	1815742	1816882	1141	0.925362625658487	0.92097881838586	0.826959355574248
BG_LTR_like_10437	Strict non-ONSEN TE background	Chr4	1824893	1825343	451	0.824877871897976	0.817485434872718	0.772103106864893
BG_LTR_like_10438	Strict non-ONSEN TE background	Chr4	1828621	1829890	1270	0.873798991334351	0.864770048909424	0.817514374170446
BG_LTR_like_10439	Strict non-ONSEN TE background	Chr4	1874028	1875724	1697	0.927601450944941	0.921937434284835	0.87807221735965
BG_LTR_like_10440	Strict non-ONSEN TE background	Chr4	1972560	1972795	236	0.806182936517461	0.792304456369167	0.741089728044648
BG_LTR_like_10445	Strict non-ONSEN TE background	Chr4	1998070	1999041	972	0.856487351505556	0.85047506790723	0.819494598218912
BG_LTR_like_10446	Strict non-ONSEN TE background	Chr4	1999042	2000222	1181	0.912817162802645	0.901870385589517	0.892376315710988
BG_LTR_like_10447	Strict non-ONSEN TE background	Chr4	2000223	2000985	763	0.881197659310315	0.869053910745349	0.836338998319299
BG_LTR_like_10450	Strict non-ONSEN TE background	Chr4	2044347	2045063	717	0.897933220272539	0.887153971166359	0.792143979114331
BG_LTR_like_10451	Strict non-ONSEN TE background	Chr4	2049621	2050077	457	0.890693973721666	0.862481327302067	0.826823694328206
BG_LTR_like_10452	Strict non-ONSEN TE background	Chr4	2052863	2054092	1230	0.947729284558774	0.932122053988424	0.910568771174217
BG_LTR_like_10457	Strict non-ONSEN TE background	Chr4	2101338	2102494	1157	0.951567413453945	0.923765235802865	0.892525604996266
BG_LTR_like_10458	Strict non-ONSEN TE background	Chr4	2165974	2166321	348	0.854835176594929	0.843167523544571	0.816096553139505
BG_LTR_like_10463	Strict non-ONSEN TE background	Chr4	2295513	2295763	251	0.923633119535993	0.866149200200755	0.787324107395834
BG_LTR_like_10464	Strict non-ONSEN TE background	Chr4	2296030	2296296	267	0.908452927585686	0.883814914775526	0.792127251290642
BG_LTR_like_10470	Strict non-ONSEN TE background	Chr4	2533951	2534177	227	0.765570678491275	0.745560877449583	0.708524740419644
BG_LTR_like_10471	Strict non-ONSEN TE background	Chr4	2594651	2594898	248	0.862711383097204	0.851879379560614	0.793399470397537
BG_LTR_like_10475	Strict non-ONSEN TE background	Chr4	2688199	2688623	425	0.978131699864756	0.973827996517044	0.921791751095289
BG_LTR_like_10476	Strict non-ONSEN TE background	Chr4	2696708	2696910	203	0.76450983205536	0.737398179667653	0.707440102804157
BG_LTR_like_10477	Strict non-ONSEN TE background	Chr4	2829846	2830652	807	0.906780813378805	0.889301890561014	0.849879438862429
BG_LTR_like_10478	Strict non-ONSEN TE background	Chr4	2833359	2834341	983	0.925362625658487	0.909636692147756	0.87326132825551
BG_LTR_like_10479	Strict non-ONSEN TE background	Chr4	2858412	2858719	308	0.957552433785568	0.935245802507266	0.92303355743638
BG_LTR_like_10480	Strict non-ONSEN TE background	Chr4	2858765	2859261	497	0.997057323853935	0.981777110187762	0.891582772730482
BG_LTR_like_10481	Strict non-ONSEN TE background	Chr4	2884529	2885412	884	0.866711107894412	0.853105622602194	0.829185447577814
BG_LTR_like_10482	Strict non-ONSEN TE background	Chr4	2888606	2890101	1496	1	0.953718201470868	0.856959602456123
BG_LTR_like_10485	Strict non-ONSEN TE background	Chr4	2899568	2900982	1415	0.925362625658487	0.915448876249151	0.884870646069108
BG_LTR_like_10488	Strict non-ONSEN TE background	Chr4	2903675	2904502	828	0.920690443389928	0.911916205690823	0.86659353101994
BG_LTR_like_10495	Strict non-ONSEN TE background	Chr4	2968558	2969103	546	0.906780813378805	0.86746412777154	0.820199339502173
BG_LTR_like_10496	Strict non-ONSEN TE background	Chr4	2972005	2972654	650	0.912262135174299	0.889563535514432	0.868984474925827
BG_LTR_like_10497	Strict non-ONSEN TE background	Chr4	2990201	2990484	284	0.860478495224856	0.847526865752232	0.80602322911569
BG_LTR_like_10498	Strict non-ONSEN TE background	Chr4	2994203	2994475	273	0.8415696391384	0.832457531737593	0.786273243748264
BG_LTR_like_10500	Strict non-ONSEN TE background	Chr4	3003291	3004460	1170	0.88336656433171	0.869791582629112	0.8264201611987
BG_LTR_like_10503	Strict non-ONSEN TE background	Chr4	3009311	3009523	213	0.828507235122246	0.807964984399409	0.770735575992564
BG_LTR_like_10504	Strict non-ONSEN TE background	Chr4	3010870	3011169	300	0.925362625658487	0.898121688400175	0.845234089755111
BG_LTR_like_10505	Strict non-ONSEN TE background	Chr4	3011339	3012221	883	0.920690443389928	0.90347596372437	0.837837815433998
BG_LTR_like_10506	Strict non-ONSEN TE background	Chr4	3030224	3030444	221	0.923633119535993	0.87150306368099	0.773578142550634
